이름,주소,요일,여는시간,닫는시간,브레이크 시작,브레이크 끝,라스트오더,휴무여부,비고
해밀공원,부산광역시 기장군 정관읍 용수리 1361,5,0:00,24:00,,,,,
해밀공원,부산광역시 기장군 정관읍 용수리 1361,6,0:00,24:00,,,,,
해바라기공원,부산광역시 기장군 기장읍 대라리 171,0,0:00,24:00,,,,,
해바라기공원,부산광역시 기장군 기장읍 대라리 171,1,0:00,24:00,,,,,
해바라기공원,부산광역시 기장군 기장읍 대라리 171,2,0:00,24:00,,,,,
해바라기공원,부산광역시 기장군 기장읍 대라리 171,3,0:00,24:00,,,,,
해바라기공원,부산광역시 기장군 기장읍 대라리 171,4,0:00,24:00,,,,,
해바라기공원,부산광역시 기장군 기장읍 대라리 171,5,0:00,24:00,,,,,
해바라기공원,부산광역시 기장군 기장읍 대라리 171,6,0:00,24:00,,,,,
해바라기공원,부산광역시 사하구 하단동 1184-4,0,0:00,24:00,,,,,
해바라기공원,부산광역시 사하구 하단동 1184-4,1,0:00,24:00,,,,,
해바라기공원,부산광역시 사하구 하단동 1184-4,2,0:00,24:00,,,,,
해바라기공원,부산광역시 사하구 하단동 1184-4,3,0:00,24:00,,,,,
해바라기공원,부산광역시 사하구 하단동 1184-4,4,0:00,24:00,,,,,
해바라기공원,부산광역시 사하구 하단동 1184-4,5,0:00,24:00,,,,,
해바라기공원,부산광역시 사하구 하단동 1184-4,6,0:00,24:00,,,,,
해바람공원,부산광역시 해운대구 좌동 1364,0,0:00,24:00,,,,,
해바람공원,부산광역시 해운대구 좌동 1364,1,0:00,24:00,,,,,
해바람공원,부산광역시 해운대구 좌동 1364,2,0:00,24:00,,,,,
해바람공원,부산광역시 해운대구 좌동 1364,3,0:00,24:00,,,,,
해바람공원,부산광역시 해운대구 좌동 1364,4,0:00,24:00,,,,,
해바람공원,부산광역시 해운대구 좌동 1364,5,0:00,24:00,,,,,
해바람공원,부산광역시 해운대구 좌동 1364,6,0:00,24:00,,,,,
해솔어린이공원,부산광역시 남구 문현동 96-3,0,0:00,24:00,,,,,
해솔어린이공원,부산광역시 남구 문현동 96-3,1,0:00,24:00,,,,,
해솔어린이공원,부산광역시 남구 문현동 96-3,2,0:00,24:00,,,,,
해솔어린이공원,부산광역시 남구 문현동 96-3,3,0:00,24:00,,,,,
해솔어린이공원,부산광역시 남구 문현동 96-3,4,0:00,24:00,,,,,
해솔어린이공원,부산광역시 남구 문현동 96-3,5,0:00,24:00,,,,,
해솔어린이공원,부산광역시 남구 문현동 96-3,6,0:00,24:00,,,,,
해송공원,부산광역시 사하구 다대동 113-7,0,0:00,24:00,,,,,
해송공원,부산광역시 사하구 다대동 113-7,1,0:00,24:00,,,,,
해송공원,부산광역시 사하구 다대동 113-7,2,0:00,24:00,,,,,
해송공원,부산광역시 사하구 다대동 113-7,3,0:00,24:00,,,,,
해송공원,부산광역시 사하구 다대동 113-7,4,0:00,24:00,,,,,
해송공원,부산광역시 사하구 다대동 113-7,5,0:00,24:00,,,,,
해송공원,부산광역시 사하구 다대동 113-7,6,0:00,24:00,,,,,
해오라기공원,부산광역시 강서구 명지동 3602-3,0,0:00,24:00,,,,,
해오라기공원,부산광역시 강서구 명지동 3602-3,1,0:00,24:00,,,,,
해오라기공원,부산광역시 강서구 명지동 3602-3,2,0:00,24:00,,,,,
해오라기공원,부산광역시 강서구 명지동 3602-3,3,0:00,24:00,,,,,
해오라기공원,부산광역시 강서구 명지동 3602-3,4,0:00,24:00,,,,,
해오라기공원,부산광역시 강서구 명지동 3602-3,5,0:00,24:00,,,,,
해오라기공원,부산광역시 강서구 명지동 3602-3,6,0:00,24:00,,,,,
해오름공원,부산광역시 기장군 정관읍 용수리 1300,0,0:00,24:00,,,,,
해오름공원,부산광역시 기장군 정관읍 용수리 1300,1,0:00,24:00,,,,,
해오름공원,부산광역시 기장군 정관읍 용수리 1300,2,0:00,24:00,,,,,
해오름공원,부산광역시 기장군 정관읍 용수리 1300,3,0:00,24:00,,,,,
해오름공원,부산광역시 기장군 정관읍 용수리 1300,4,0:00,24:00,,,,,
해오름공원,부산광역시 기장군 정관읍 용수리 1300,5,0:00,24:00,,,,,
해오름공원,부산광역시 기장군 정관읍 용수리 1300,6,0:00,24:00,,,,,
해오름공원,부산광역시 수영구 망미동 1163,0,0:00,24:00,,,,,
해오름공원,부산광역시 수영구 망미동 1163,1,0:00,24:00,,,,,
해오름공원,부산광역시 수영구 망미동 1163,2,0:00,24:00,,,,,
해오름공원,부산광역시 수영구 망미동 1163,3,0:00,24:00,,,,,
해오름공원,부산광역시 수영구 망미동 1163,4,0:00,24:00,,,,,
해오름공원,부산광역시 수영구 망미동 1163,5,0:00,24:00,,,,,
해오름공원,부산광역시 수영구 망미동 1163,6,0:00,24:00,,,,,
해운대,부산광역시 해운대구 우동 620-3,0,0:00,24:00,,,,,
해운대,부산광역시 해운대구 우동 620-3,1,0:00,24:00,,,,,
해운대,부산광역시 해운대구 우동 620-3,2,0:00,24:00,,,,,
해운대,부산광역시 해운대구 우동 620-3,3,0:00,24:00,,,,,
해운대,부산광역시 해운대구 우동 620-3,4,0:00,24:00,,,,,
해운대,부산광역시 해운대구 우동 620-3,5,0:00,24:00,,,,,
해운대,부산광역시 해운대구 우동 620-3,6,0:00,24:00,,,,,
해운대공원,부산광역시 해운대구 우동 703-1,0,0:00,24:00,,,,,
해운대공원,부산광역시 해운대구 우동 703-1,1,0:00,24:00,,,,,
해운대공원,부산광역시 해운대구 우동 703-1,2,0:00,24:00,,,,,
해운대공원,부산광역시 해운대구 우동 703-1,3,0:00,24:00,,,,,
해운대공원,부산광역시 해운대구 우동 703-1,4,0:00,24:00,,,,,
해운대공원,부산광역시 해운대구 우동 703-1,5,0:00,24:00,,,,,
해운대공원,부산광역시 해운대구 우동 703-1,6,0:00,24:00,,,,,
해운대수목원,부산광역시 해운대구 석대동 24번지,0,0:00,24:00,,,,,
해운대수목원,부산광역시 해운대구 석대동 24번지,1,0:00,24:00,,,,,
해운대수목원,부산광역시 해운대구 석대동 24번지,2,0:00,24:00,,,,,
해운대수목원,부산광역시 해운대구 석대동 24번지,3,0:00,24:00,,,,,
해운대수목원,부산광역시 해운대구 석대동 24번지,4,0:00,24:00,,,,,
해운대수목원,부산광역시 해운대구 석대동 24번지,5,0:00,24:00,,,,,
해운대수목원,부산광역시 해운대구 석대동 24번지,6,0:00,24:00,,,,,
해운대수목원,부산광역시 해운대구 석대동 77,0,0:00,24:00,,,,,
해운대수목원,부산광역시 해운대구 석대동 77,1,0:00,24:00,,,,,
해운대수목원,부산광역시 해운대구 석대동 77,2,0:00,24:00,,,,,
해운대수목원,부산광역시 해운대구 석대동 77,3,0:00,24:00,,,,,
해운대수목원,부산광역시 해운대구 석대동 77,4,0:00,24:00,,,,,
해운대수목원,부산광역시 해운대구 석대동 77,5,0:00,24:00,,,,,
해운대수목원,부산광역시 해운대구 석대동 77,6,0:00,24:00,,,,,
해찬나래공원,부산광역시 사하구 감천동 94-1,0,0:00,24:00,,,,,
해찬나래공원,부산광역시 사하구 감천동 94-1,1,0:00,24:00,,,,,
해찬나래공원,부산광역시 사하구 감천동 94-1,2,0:00,24:00,,,,,
해찬나래공원,부산광역시 사하구 감천동 94-1,3,0:00,24:00,,,,,
해찬나래공원,부산광역시 사하구 감천동 94-1,4,0:00,24:00,,,,,
해찬나래공원,부산광역시 사하구 감천동 94-1,5,0:00,24:00,,,,,
해찬나래공원,부산광역시 사하구 감천동 94-1,6,0:00,24:00,,,,,
햇님공원,부산광역시 기장군 일광면 이천리 925,0,0:00,24:00,,,,,
햇님공원,부산광역시 기장군 일광면 이천리 925,1,0:00,24:00,,,,,
햇님공원,부산광역시 기장군 일광면 이천리 925,2,0:00,24:00,,,,,
햇님공원,부산광역시 기장군 일광면 이천리 925,3,0:00,24:00,,,,,
햇님공원,부산광역시 기장군 일광면 이천리 925,4,0:00,24:00,,,,,
햇님공원,부산광역시 기장군 일광면 이천리 925,5,0:00,24:00,,,,,
햇님공원,부산광역시 기장군 일광면 이천리 925,6,0:00,24:00,,,,,
햇님공원,부산광역시 사하구 하단동 601,0,0:00,24:00,,,,,
햇님공원,부산광역시 사하구 하단동 601,1,0:00,24:00,,,,,
햇님공원,부산광역시 사하구 하단동 601,2,0:00,24:00,,,,,
햇님공원,부산광역시 사하구 하단동 601,3,0:00,24:00,,,,,
햇님공원,부산광역시 사하구 하단동 601,4,0:00,24:00,,,,,
햇님공원,부산광역시 사하구 하단동 601,5,0:00,24:00,,,,,
햇님공원,부산광역시 사하구 하단동 601,6,0:00,24:00,,,,,
햇돌공원,부산광역시 기장군 정관읍 매학리 722,0,0:00,24:00,,,,,
햇돌공원,부산광역시 기장군 정관읍 매학리 722,1,0:00,24:00,,,,,
햇돌공원,부산광역시 기장군 정관읍 매학리 722,2,0:00,24:00,,,,,
햇돌공원,부산광역시 기장군 정관읍 매학리 722,3,0:00,24:00,,,,,
햇돌공원,부산광역시 기장군 정관읍 매학리 722,4,0:00,24:00,,,,,
햇돌공원,부산광역시 기장군 정관읍 매학리 722,5,0:00,24:00,,,,,
햇돌공원,부산광역시 기장군 정관읍 매학리 722,6,0:00,24:00,,,,,
햇살공원,부산광역시 수영구 망미동 824-8,0,0:00,24:00,,,,,
햇살공원,부산광역시 수영구 망미동 824-8,1,0:00,24:00,,,,,
햇살공원,부산광역시 수영구 망미동 824-8,2,0:00,24:00,,,,,
햇살공원,부산광역시 수영구 망미동 824-8,3,0:00,24:00,,,,,
햇살공원,부산광역시 수영구 망미동 824-8,4,0:00,24:00,,,,,
햇살공원,부산광역시 수영구 망미동 824-8,5,0:00,24:00,,,,,
햇살공원,부산광역시 수영구 망미동 824-8,6,0:00,24:00,,,,,
햇살공원,부산광역시 연제구 연산동 2235-5,0,0:00,24:00,,,,,
햇살공원,부산광역시 연제구 연산동 2235-5,1,0:00,24:00,,,,,
햇살공원,부산광역시 연제구 연산동 2235-5,2,0:00,24:00,,,,,
햇살공원,부산광역시 연제구 연산동 2235-5,3,0:00,24:00,,,,,
햇살공원,부산광역시 연제구 연산동 2235-5,4,0:00,24:00,,,,,
햇살공원,부산광역시 연제구 연산동 2235-5,5,0:00,24:00,,,,,
햇살공원,부산광역시 연제구 연산동 2235-5,6,0:00,24:00,,,,,
햇살공원,부산광역시 해운대구 좌동 1293,0,0:00,24:00,,,,,
햇살공원,부산광역시 해운대구 좌동 1293,1,0:00,24:00,,,,,
햇살공원,부산광역시 해운대구 좌동 1293,2,0:00,24:00,,,,,
햇살공원,부산광역시 해운대구 좌동 1293,3,0:00,24:00,,,,,
햇살공원,부산광역시 해운대구 좌동 1293,4,0:00,24:00,,,,,
햇살공원,부산광역시 해운대구 좌동 1293,5,0:00,24:00,,,,,
햇살공원,부산광역시 해운대구 좌동 1293,6,0:00,24:00,,,,,
행복공원,부산광역시 북구 금곡동 810-2,0,0:00,24:00,,,,,
행복공원,부산광역시 북구 금곡동 810-2,1,0:00,24:00,,,,,
행복공원,부산광역시 북구 금곡동 810-2,2,0:00,24:00,,,,,
행복공원,부산광역시 북구 금곡동 810-2,3,0:00,24:00,,,,,
행복공원,부산광역시 북구 금곡동 810-2,4,0:00,24:00,,,,,
행복공원,부산광역시 북구 금곡동 810-2,5,0:00,24:00,,,,,
행복공원,부산광역시 북구 금곡동 810-2,6,0:00,24:00,,,,,
현대 모터스튜디오 부산,부산광역시 해운대구 우동 620-3,0,10:00,20:00,,,,매월 첫째 주 월요일 휴관,
현대 모터스튜디오 부산,부산광역시 해운대구 우동 620-3,1,10:00,20:00,,,,,
현대 모터스튜디오 부산,부산광역시 해운대구 우동 620-3,2,10:00,20:00,,,,,
현대 모터스튜디오 부산,부산광역시 해운대구 우동 620-3,3,10:00,20:00,,,,,
현대 모터스튜디오 부산,부산광역시 해운대구 우동 620-3,4,10:00,20:00,,,,,
현대 모터스튜디오 부산,부산광역시 해운대구 우동 620-3,5,10:00,20:00,,,,,
현대 모터스튜디오 부산,부산광역시 해운대구 우동 620-3,6,10:00,20:00,,,,,
현대공원,부산광역시 기장군 기장읍 청강리 22-2,0,0:00,24:00,,,,,
현대공원,부산광역시 기장군 기장읍 청강리 22-2,1,0:00,24:00,,,,,
현대공원,부산광역시 기장군 기장읍 청강리 22-2,2,0:00,24:00,,,,,
현대공원,부산광역시 기장군 기장읍 청강리 22-2,3,0:00,24:00,,,,,
현대공원,부산광역시 기장군 기장읍 청강리 22-2,4,0:00,24:00,,,,,
현대공원,부산광역시 기장군 기장읍 청강리 22-2,5,0:00,24:00,,,,,
현대공원,부산광역시 기장군 기장읍 청강리 22-2,6,0:00,24:00,,,,,
현충근린공원,부산광역시 북구 화명동 2304,0,0:00,24:00,,,,,
현충근린공원,부산광역시 북구 화명동 2304,1,0:00,24:00,,,,,
현충근린공원,부산광역시 북구 화명동 2304,2,0:00,24:00,,,,,
현충근린공원,부산광역시 북구 화명동 2304,3,0:00,24:00,,,,,
현충근린공원,부산광역시 북구 화명동 2304,4,0:00,24:00,,,,,
현충근린공원,부산광역시 북구 화명동 2304,5,0:00,24:00,,,,,
현충근린공원,부산광역시 북구 화명동 2304,6,0:00,24:00,,,,,
형제공원,부산광역시 금정구 남산동 987-5,0,0:00,24:00,,,,,
형제공원,부산광역시 금정구 남산동 987-5,1,0:00,24:00,,,,,
형제공원,부산광역시 금정구 남산동 987-5,2,0:00,24:00,,,,,
형제공원,부산광역시 금정구 남산동 987-5,3,0:00,24:00,,,,,
형제공원,부산광역시 금정구 남산동 987-5,4,0:00,24:00,,,,,
형제공원,부산광역시 금정구 남산동 987-5,5,0:00,24:00,,,,,
형제공원,부산광역시 금정구 남산동 987-5,6,0:00,24:00,,,,,
호암공원,부산광역시 수영구 광안동 743-5,0,0:00,24:00,,,,,
호암공원,부산광역시 수영구 광안동 743-5,1,0:00,24:00,,,,,
호암공원,부산광역시 수영구 광안동 743-5,2,0:00,24:00,,,,,
호암공원,부산광역시 수영구 광안동 743-5,3,0:00,24:00,,,,,
호암공원,부산광역시 수영구 광안동 743-5,4,0:00,24:00,,,,,
호암공원,부산광역시 수영구 광안동 743-5,5,0:00,24:00,,,,,
호암공원,부산광역시 수영구 광안동 743-5,6,0:00,24:00,,,,,
호천마을,부산광역시 부산진구 범천동 1517-8,0,0:00,24:00,,,,,
호천마을,부산광역시 부산진구 범천동 1517-8,1,0:00,24:00,,,,,
호천마을,부산광역시 부산진구 범천동 1517-8,2,0:00,24:00,,,,,
호천마을,부산광역시 부산진구 범천동 1517-8,3,0:00,24:00,,,,,
호천마을,부산광역시 부산진구 범천동 1517-8,4,0:00,24:00,,,,,
호천마을,부산광역시 부산진구 범천동 1517-8,5,0:00,24:00,,,,,
호천마을,부산광역시 부산진구 범천동 1517-8,6,0:00,24:00,,,,,
홍법사,부산광역시 금정구 두구동 1029,0,,,,,,,
홍법사,부산광역시 금정구 두구동 1029,1,,,,,,,
홍법사,부산광역시 금정구 두구동 1029,2,,,,,,,
홍법사,부산광역시 금정구 두구동 1029,3,,,,,,,
홍법사,부산광역시 금정구 두구동 1029,4,,,,,,,
홍법사,부산광역시 금정구 두구동 1029,5,,,,,,,
홍법사,부산광역시 금정구 두구동 1029,6,,,,,,,
홍티문화공원,부산광역시 사하구 다대동 1608,0,,,,,,TRUE,
홍티문화공원,부산광역시 사하구 다대동 1608,1,10:00,18:00,,,,,
홍티문화공원,부산광역시 사하구 다대동 1608,2,10:00,18:00,,,,,
홍티문화공원,부산광역시 사하구 다대동 1608,3,10:00,18:00,,,,,
홍티문화공원,부산광역시 사하구 다대동 1608,4,10:00,18:00,,,,,
홍티문화공원,부산광역시 사하구 다대동 1608,5,10:00,18:00,,,,,
홍티문화공원,부산광역시 사하구 다대동 1608,6,10:00,18:00,,,,,전시/행사가 있는 경우에만 운영
홍티아트센터,부산광역시 사하구 다대동 1608,0,,,,,,TRUE,
홍티아트센터,부산광역시 사하구 다대동 1608,1,10:00,18:00,,,,,
홍티아트센터,부산광역시 사하구 다대동 1608,2,10:00,18:00,,,,,
홍티아트센터,부산광역시 사하구 다대동 1608,3,10:00,18:00,,,,,
홍티아트센터,부산광역시 사하구 다대동 1608,4,10:00,18:00,,,,,
홍티아트센터,부산광역시 사하구 다대동 1608,5,10:00,18:00,,,,,
홍티아트센터,부산광역시 사하구 다대동 1608,6,10:00,18:00,,,,,전시/행사가 있는 경우에만 운영
화동공원,부산광역시 강서구 화전동 606,0,0:00,24:00,,,,,
화동공원,부산광역시 강서구 화전동 606,1,0:00,24:00,,,,,
화동공원,부산광역시 강서구 화전동 606,2,0:00,24:00,,,,,
화동공원,부산광역시 강서구 화전동 606,3,0:00,24:00,,,,,
화동공원,부산광역시 강서구 화전동 606,4,0:00,24:00,,,,,
화동공원,부산광역시 강서구 화전동 606,5,0:00,24:00,,,,,
화동공원,부산광역시 강서구 화전동 606,6,0:00,24:00,,,,,
화랑공원,부산광역시 금정구 금사동 115-2,0,0:00,24:00,,,,,
화랑공원,부산광역시 금정구 금사동 115-2,1,0:00,24:00,,,,,
화랑공원,부산광역시 금정구 금사동 115-2,2,0:00,24:00,,,,,
화랑공원,부산광역시 금정구 금사동 115-2,3,0:00,24:00,,,,,
화랑공원,부산광역시 금정구 금사동 115-2,4,0:00,24:00,,,,,
화랑공원,부산광역시 금정구 금사동 115-2,5,0:00,24:00,,,,,
화랑공원,부산광역시 금정구 금사동 115-2,6,0:00,24:00,,,,,
화명근린공원,부산광역시 북구 화명동 918-2,0,0:00,24:00,,,,,
화명근린공원,부산광역시 북구 화명동 918-2,1,0:00,24:00,,,,,
화명근린공원,부산광역시 북구 화명동 918-2,2,0:00,24:00,,,,,
화명근린공원,부산광역시 북구 화명동 918-2,3,0:00,24:00,,,,,
화명근린공원,부산광역시 북구 화명동 918-2,4,0:00,24:00,,,,,
화명근린공원,부산광역시 북구 화명동 918-2,5,0:00,24:00,,,,,
화명근린공원,부산광역시 북구 화명동 918-2,6,0:00,24:00,,,,,
화명생태공원,부산광역시 북구 화명동 1718-17,0,0:00,24:00,,,,,
화명생태공원,부산광역시 북구 화명동 1718-17,1,0:00,24:00,,,,,
화명생태공원,부산광역시 북구 화명동 1718-17,2,0:00,24:00,,,,,
화명생태공원,부산광역시 북구 화명동 1718-17,3,0:00,24:00,,,,,
화명생태공원,부산광역시 북구 화명동 1718-17,4,0:00,24:00,,,,,
화명생태공원,부산광역시 북구 화명동 1718-17,5,0:00,24:00,,,,,
화명생태공원,부산광역시 북구 화명동 1718-17,6,0:00,24:00,,,,,
화명수목원,부산광역시 북구 화명동 69 ,0,0:00,24:00,,,,,
화명수목원,부산광역시 북구 화명동 69 ,1,0:00,24:00,,,,,
화명수목원,부산광역시 북구 화명동 69 ,2,0:00,24:00,,,,,
화명수목원,부산광역시 북구 화명동 69 ,3,0:00,24:00,,,,,
화명수목원,부산광역시 북구 화명동 69 ,4,0:00,24:00,,,,,
화명수목원,부산광역시 북구 화명동 69 ,5,0:00,24:00,,,,,
